P190258 2022-06-22 12:15:27,323 runWISDEM:run_wisdem:90 INFO:Started
P190258 2022-06-22 12:18:02,891 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P190258 2022-06-22 12:18:02,891 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P190258 2022-06-22 12:18:02,892 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P190258 2022-06-22 12:18:02,893 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P190258 2022-06-22 12:18:02,893 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P190258 2022-06-22 12:18:02,894 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P190258 2022-06-22 12:18:02,894 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P190258 2022-06-22 12:18:02,895 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P190258 2022-06-22 12:18:02,895 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P190258 2022-06-22 12:18:02,896 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P190258 2022-06-22 12:18:02,897 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P190258 2022-06-22 12:18:02,897 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P190258 2022-06-22 12:18:02,898 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P190258 2022-06-22 12:18:02,898 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P190258 2022-06-22 12:18:02,899 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P190258 2022-06-22 12:18:02,900 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P190258 2022-06-22 12:18:02,900 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P190258 2022-06-22 12:18:02,901 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P190258 2022-06-22 12:18:02,901 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P190258 2022-06-22 12:18:08,694 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P190258 2022-06-22 12:18:08,694 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P190258 2022-06-22 12:18:08,695 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P190258 2022-06-22 12:18:08,696 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P190258 2022-06-22 12:18:08,696 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P190258 2022-06-22 12:18:08,697 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P190258 2022-06-22 12:18:08,697 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P190258 2022-06-22 12:18:08,698 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P190258 2022-06-22 12:18:08,698 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P190258 2022-06-22 12:18:08,699 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P190258 2022-06-22 12:18:08,700 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P190258 2022-06-22 12:18:08,700 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P190258 2022-06-22 12:18:08,701 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P190258 2022-06-22 12:18:08,701 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P190258 2022-06-22 12:18:08,702 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P190258 2022-06-22 12:18:08,703 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P190258 2022-06-22 12:18:08,703 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P190258 2022-06-22 12:18:08,704 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P190258 2022-06-22 12:18:08,704 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P190258 2022-06-22 12:18:08,705 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P190258 2022-06-22 12:18:08,706 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P190258 2022-06-22 12:18:08,706 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P190258 2022-06-22 12:18:08,707 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P190258 2022-06-22 12:18:08,707 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P190258 2022-06-22 12:18:08,708 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P190258 2022-06-22 12:18:08,708 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P190258 2022-06-22 12:18:08,709 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P190258 2022-06-22 12:18:14,407 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P190258 2022-06-22 12:18:14,407 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P190258 2022-06-22 12:18:14,408 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P190258 2022-06-22 12:18:14,408 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P190258 2022-06-22 12:18:14,409 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P190258 2022-06-22 12:18:14,410 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P190258 2022-06-22 12:18:14,410 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P190258 2022-06-22 12:18:14,411 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P190258 2022-06-22 12:18:14,411 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P190258 2022-06-22 12:18:14,412 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P190258 2022-06-22 12:18:14,413 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P190258 2022-06-22 12:18:14,413 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P190258 2022-06-22 12:18:14,414 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P190258 2022-06-22 12:18:14,414 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P190258 2022-06-22 12:18:14,415 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P190258 2022-06-22 12:18:14,415 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P190258 2022-06-22 12:18:14,416 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P190258 2022-06-22 12:18:14,417 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P190258 2022-06-22 12:18:14,417 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P190258 2022-06-22 12:18:14,418 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P190258 2022-06-22 12:18:14,418 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P190258 2022-06-22 12:18:14,419 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P190258 2022-06-22 12:18:14,420 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P190258 2022-06-22 12:18:14,420 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P190258 2022-06-22 12:18:14,421 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P190258 2022-06-22 12:18:14,421 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P190258 2022-06-22 12:18:14,422 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P190258 2022-06-22 12:18:20,045 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P190258 2022-06-22 12:18:20,045 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P190258 2022-06-22 12:18:20,046 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P190258 2022-06-22 12:18:20,047 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P190258 2022-06-22 12:18:20,047 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P190258 2022-06-22 12:18:20,048 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P190258 2022-06-22 12:18:20,048 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P190258 2022-06-22 12:18:20,049 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P190258 2022-06-22 12:18:20,050 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P190258 2022-06-22 12:18:20,050 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P190258 2022-06-22 12:18:20,051 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P190258 2022-06-22 12:18:20,051 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P190258 2022-06-22 12:18:20,052 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P190258 2022-06-22 12:18:20,052 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P190258 2022-06-22 12:18:20,053 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P190258 2022-06-22 12:18:20,054 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P190258 2022-06-22 12:18:20,054 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P190258 2022-06-22 12:18:20,055 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P190258 2022-06-22 12:18:20,055 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P190258 2022-06-22 12:18:20,056 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P190258 2022-06-22 12:18:20,057 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P190258 2022-06-22 12:18:20,057 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P190258 2022-06-22 12:18:20,058 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P190258 2022-06-22 12:18:20,058 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P190258 2022-06-22 12:18:20,059 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P190258 2022-06-22 12:18:20,059 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P190258 2022-06-22 12:18:20,060 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P190258 2022-06-22 12:18:25,541 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P190258 2022-06-22 12:18:25,542 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P190258 2022-06-22 12:18:25,542 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P190258 2022-06-22 12:18:25,543 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P190258 2022-06-22 12:18:25,543 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P190258 2022-06-22 12:18:25,544 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P190258 2022-06-22 12:18:25,545 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P190258 2022-06-22 12:18:25,545 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P190258 2022-06-22 12:18:25,546 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P190258 2022-06-22 12:18:25,546 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P190258 2022-06-22 12:18:25,547 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P190258 2022-06-22 12:18:25,548 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P190258 2022-06-22 12:18:25,548 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P190258 2022-06-22 12:18:25,549 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P190258 2022-06-22 12:18:25,549 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P190258 2022-06-22 12:18:25,550 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P190258 2022-06-22 12:18:25,551 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P190258 2022-06-22 12:18:25,551 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P190258 2022-06-22 12:18:25,552 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P190258 2022-06-22 12:18:25,552 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P190258 2022-06-22 12:18:25,553 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P190258 2022-06-22 12:18:25,553 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P190258 2022-06-22 12:18:25,554 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P190258 2022-06-22 12:18:25,555 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P190258 2022-06-22 12:18:25,555 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P190258 2022-06-22 12:18:25,556 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P190258 2022-06-22 12:18:25,556 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P190258 2022-06-22 12:18:30,950 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P190258 2022-06-22 12:18:30,951 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P190258 2022-06-22 12:18:30,951 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P190258 2022-06-22 12:18:30,952 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P190258 2022-06-22 12:18:30,952 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P190258 2022-06-22 12:18:30,953 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P190258 2022-06-22 12:18:30,954 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P190258 2022-06-22 12:18:30,954 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P190258 2022-06-22 12:18:30,955 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P190258 2022-06-22 12:18:30,955 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P190258 2022-06-22 12:18:30,956 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P190258 2022-06-22 12:18:30,956 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P190258 2022-06-22 12:18:30,957 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P190258 2022-06-22 12:18:30,958 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P190258 2022-06-22 12:18:30,958 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P190258 2022-06-22 12:18:30,959 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P190258 2022-06-22 12:18:30,959 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P190258 2022-06-22 12:18:30,960 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P190258 2022-06-22 12:18:30,961 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P190258 2022-06-22 12:18:30,961 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P190258 2022-06-22 12:18:30,962 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P190258 2022-06-22 12:18:30,962 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P190258 2022-06-22 12:18:30,963 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P190258 2022-06-22 12:18:30,963 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P190258 2022-06-22 12:18:30,964 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P190258 2022-06-22 12:18:30,965 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P190258 2022-06-22 12:18:30,965 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P190258 2022-06-22 12:18:36,343 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P190258 2022-06-22 12:18:36,344 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P190258 2022-06-22 12:18:36,344 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P190258 2022-06-22 12:18:36,345 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P190258 2022-06-22 12:18:36,345 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P190258 2022-06-22 12:18:36,346 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P190258 2022-06-22 12:18:36,346 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P190258 2022-06-22 12:18:36,347 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P190258 2022-06-22 12:18:36,348 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P190258 2022-06-22 12:18:36,348 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P190258 2022-06-22 12:18:36,349 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P190258 2022-06-22 12:18:36,349 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P190258 2022-06-22 12:18:36,350 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P190258 2022-06-22 12:18:36,351 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P190258 2022-06-22 12:18:36,351 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P190258 2022-06-22 12:18:36,352 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P190258 2022-06-22 12:18:36,352 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P190258 2022-06-22 12:18:36,353 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P190258 2022-06-22 12:18:36,353 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P190258 2022-06-22 12:18:36,354 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P190258 2022-06-22 12:18:36,355 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P190258 2022-06-22 12:18:36,355 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P190258 2022-06-22 12:18:36,356 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P190258 2022-06-22 12:18:36,356 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P190258 2022-06-22 12:18:36,357 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P190258 2022-06-22 12:18:36,357 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P190258 2022-06-22 12:18:36,358 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P190258 2022-06-22 12:18:42,790 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P190258 2022-06-22 12:18:42,790 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P190258 2022-06-22 12:18:42,791 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P190258 2022-06-22 12:18:42,792 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P190258 2022-06-22 12:18:42,792 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P190258 2022-06-22 12:18:42,793 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P190258 2022-06-22 12:18:42,793 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P190258 2022-06-22 12:18:42,794 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P190258 2022-06-22 12:18:42,795 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P190258 2022-06-22 12:18:42,795 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P190258 2022-06-22 12:18:42,796 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P190258 2022-06-22 12:18:42,796 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P190258 2022-06-22 12:18:42,797 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P190258 2022-06-22 12:18:42,797 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P190258 2022-06-22 12:18:42,798 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P190258 2022-06-22 12:18:42,799 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P190258 2022-06-22 12:18:42,799 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P190258 2022-06-22 12:18:42,800 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P190258 2022-06-22 12:18:42,800 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P190258 2022-06-22 12:18:42,801 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P190258 2022-06-22 12:18:42,802 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P190258 2022-06-22 12:18:42,802 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P190258 2022-06-22 12:18:42,803 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P190258 2022-06-22 12:18:42,803 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P190258 2022-06-22 12:18:42,804 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P190258 2022-06-22 12:18:42,804 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P190258 2022-06-22 12:18:42,805 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P190258 2022-06-22 12:18:48,272 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P190258 2022-06-22 12:18:48,273 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P190258 2022-06-22 12:18:48,273 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P190258 2022-06-22 12:18:48,274 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P190258 2022-06-22 12:18:48,274 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P190258 2022-06-22 12:18:48,275 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P190258 2022-06-22 12:18:48,276 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P190258 2022-06-22 12:18:48,276 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P190258 2022-06-22 12:18:48,277 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P190258 2022-06-22 12:18:48,277 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P190258 2022-06-22 12:18:48,278 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P190258 2022-06-22 12:18:48,278 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P190258 2022-06-22 12:18:48,279 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P190258 2022-06-22 12:18:48,280 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P190258 2022-06-22 12:18:48,280 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P190258 2022-06-22 12:18:48,281 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P190258 2022-06-22 12:18:48,281 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P190258 2022-06-22 12:18:48,282 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P190258 2022-06-22 12:18:48,291 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P190258 2022-06-22 12:18:48,291 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P190258 2022-06-22 12:18:48,292 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P190258 2022-06-22 12:18:48,292 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P190258 2022-06-22 12:18:48,293 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P190258 2022-06-22 12:18:48,294 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P190258 2022-06-22 12:18:48,294 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P190258 2022-06-22 12:18:48,295 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P190258 2022-06-22 12:18:48,295 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P190258 2022-06-22 12:18:53,936 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
